number_people,date,timestamp,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester
53,2015-10-24 21:30:13-07:00,77413,1,0,62.55,0,1
63,2015-10-24 21:40:13-07:00,78013,1,0,62.55,0,1
58,2015-10-24 21:50:13-07:00,78613,1,0,62.55,0,1
55,2015-10-24 22:00:14-07:00,79214,1,0,62.24,0,1
63,2015-10-24 22:20:11-07:00,80411,1,0,62.24,0,1
53,2015-10-24 22:30:12-07:00,81012,1,0,62.24,0,1
64,2015-10-24 22:40:12-07:00,81612,1,0,62.24,0,1
42,2015-10-24 22:50:13-07:00,82213,1,0,62.24,0,1
41,2015-10-24 23:00:13-07:00,82813,1,0,61.01,0,1
8,2015-10-24 23:20:11-07:00,84011,1,0,61.01,0,1
1,2015-10-24 23:30:12-07:00,84612,1,0,61.01,0,1
3,2015-10-24 23:40:12-07:00,85212,1,0,61.01,0,1
1,2015-10-24 23:50:13-07:00,85813,1,0,61.01,0,1
2,2015-10-25 00:00:13-07:00,13,1,0,60.24,0,1
2,2015-10-25 00:20:11-07:00,1211,1,0,60.24,0,1
1,2015-10-25 00:30:11-07:00,1811,1,0,60.24,0,1
0,2015-10-25 00:40:12-07:00,2412,1,0,60.24,0,1
0,2015-10-25 00:50:12-07:00,3012,1,0,60.24,0,1
0,2015-10-25 01:00:13-07:00,3613,1,0,60,0,1
0,2015-10-25 05:20:12-07:00,19212,1,0,60.04,0,1
1,2015-10-25 05:30:13-07:00,19813,1,0,60.04,0,1
0,2015-10-25 05:40:13-07:00,20413,1,0,60.04,0,1
0,2015-10-25 05:50:13-07:00,21013,1,0,60.04,0,1
0,2015-10-25 06:00:14-07:00,21614,1,0,60.04,0,1
0,2015-10-25 06:20:12-07:00,22812,1,0,60.04,0,1
0,2015-10-25 06:30:12-07:00,23412,1,0,60.04,0,1
2,2015-10-25 06:40:13-07:00,24013,1,0,60.04,0,1
0,2015-10-25 06:50:13-07:00,24613,1,0,60.04,0,1
0,2015-10-25 07:00:13-07:00,25213,1,0,60.24,0,1
0,2015-10-25 07:20:12-07:00,26412,1,0,60.24,0,1
0,2015-10-25 07:30:12-07:00,27012,1,0,60.24,0,1
0,2015-10-25 07:40:13-07:00,27613,1,0,60.24,0,1
3,2015-10-25 07:50:13-07:00,28213,1,0,60.24,0,1
3,2015-10-25 08:00:14-07:00,28814,1,0,60.77,0,1
8,2015-10-25 08:20:12-07:00,30012,1,0,60.77,0,1
16,2015-10-25 08:30:12-07:00,30612,1,0,60.77,0,1
20,2015-10-25 08:40:13-07:00,31213,1,0,60.77,0,1
17,2015-10-25 08:50:13-07:00,31813,1,0,60.77,0,1
26,2015-10-25 09:00:14-07:00,32414,1,0,61.72,0,1
25,2015-10-25 09:20:12-07:00,33612,1,0,61.72,0,1
23,2015-10-25 09:30:13-07:00,34213,1,0,61.72,0,1
33,2015-10-25 09:40:13-07:00,34813,1,0,61.72,0,1
36,2015-10-25 09:50:15-07:00,35415,1,0,61.72,0,1
42,2015-10-25 10:00:16-07:00,36016,1,0,63.24,0,1
40,2015-10-25 10:20:12-07:00,37212,1,0,63.24,0,1
37,2015-10-25 10:30:12-07:00,37812,1,0,63.24,0,1
33,2015-10-25 10:40:13-07:00,38413,1,0,63.24,0,1
37,2015-10-25 10:50:13-07:00,39013,1,0,63.24,0,1
37,2015-10-25 11:00:14-07:00,39614,1,0,64.22,0,1
34,2015-10-25 11:20:11-07:00,40811,1,0,64.22,0,1
37,2015-10-25 11:30:12-07:00,41412,1,0,64.22,0,1
38,2015-10-25 11:40:12-07:00,42012,1,0,64.22,0,1
48,2015-10-25 11:50:14-07:00,42614,1,0,64.22,0,1
55,2015-10-25 12:00:15-07:00,43215,1,0,64.77,0,1
47,2015-10-25 12:20:12-07:00,44412,1,0,64.77,0,1
43,2015-10-25 12:30:12-07:00,45012,1,0,64.77,0,1
49,2015-10-25 12:40:13-07:00,45613,1,0,64.77,0,1
39,2015-10-25 12:50:13-07:00,46213,1,0,64.77,0,1
46,2015-10-25 13:00:14-07:00,46814,1,0,66,0,1
40,2015-10-25 13:20:12-07:00,48012,1,0,66,0,1
43,2015-10-25 13:30:12-07:00,48612,1,0,66,0,1
40,2015-10-25 13:40:13-07:00,49213,1,0,66,0,1
35,2015-10-25 13:50:14-07:00,49814,1,0,66,0,1
34,2015-10-25 14:00:14-07:00,50414,1,0,65.97,0,1
34,2015-10-25 14:20:12-07:00,51612,1,0,65.97,0,1
32,2015-10-25 14:30:12-07:00,52212,1,0,65.97,0,1
33,2015-10-25 14:40:13-07:00,52813,1,0,65.97,0,1
31,2015-10-25 14:50:13-07:00,53413,1,0,65.97,0,1
32,2015-10-25 15:00:14-07:00,54014,1,0,67.49,0,1
27,2015-10-25 15:20:14-07:00,55214,1,0,67.49,0,1
29,2015-10-25 15:30:21-07:00,55821,1,0,67.49,0,1
33,2015-10-25 15:40:22-07:00,56422,1,0,67.49,0,1
37,2015-10-25 15:50:25-07:00,57025,1,0,67.49,0,1
41,2015-10-25 16:00:27-07:00,57627,1,0,67.5,0,1
44,2015-10-25 16:20:33-07:00,58833,1,0,67.5,0,1
39,2015-10-25 16:30:34-07:00,59434,1,0,67.5,0,1
40,2015-10-25 16:40:35-07:00,60035,1,0,67.5,0,1
35,2015-10-25 16:50:36-07:00,60636,1,0,67.5,0,1
46,2015-10-25 17:00:37-07:00,61237,1,0,66.73,0,1
54,2015-10-25 17:20:12-07:00,62412,1,0,66.73,0,1
46,2015-10-25 17:30:13-07:00,63013,1,0,66.73,0,1
38,2015-10-25 17:40:13-07:00,63613,1,0,66.73,0,1
36,2015-10-25 17:50:14-07:00,64214,1,0,66.73,0,1
46,2015-10-25 18:00:14-07:00,64814,1,0,65.24,0,1
45,2015-10-25 18:20:16-07:00,66016,1,0,65.24,0,1
45,2015-10-25 18:30:17-07:00,66617,1,0,65.24,0,1
46,2015-10-25 18:40:20-07:00,67220,1,0,65.24,0,1
50,2015-10-25 18:50:22-07:00,67822,1,0,65.24,0,1
43,2015-10-25 19:00:31-07:00,68431,1,0,65.01,0,1
45,2015-10-25 19:20:12-07:00,69612,1,0,65.01,0,1
68,2015-10-25 19:30:13-07:00,70213,1,0,65.01,0,1
44,2015-10-25 19:40:13-07:00,70813,1,0,65.01,0,1
39,2015-10-25 19:50:14-07:00,71414,1,0,65.01,0,1
47,2015-10-25 20:00:16-07:00,72016,1,0,64.49,0,1
53,2015-10-25 20:20:13-07:00,73213,1,0,64.49,0,1
62,2015-10-25 20:30:14-07:00,73814,1,0,64.49,0,1
56,2015-10-25 20:40:15-07:00,74415,1,0,64.49,0,1
50,2015-10-25 20:50:21-07:00,75021,1,0,64.49,0,1
55,2015-10-25 21:00:21-07:00,75621,1,0,63.24,0,1
69,2015-10-25 21:20:12-07:00,76812,1,0,63.24,0,1
74,2015-10-25 21:30:12-07:00,77412,1,0,63.24,0,1
68,2015-10-25 21:40:13-07:00,78013,1,0,63.24,0,1
73,2015-10-25 21:50:14-07:00,78614,1,0,63.24,0,1
75,2015-10-25 22:00:15-07:00,79215,1,0,63.24,0,1
69,2015-10-25 22:20:14-07:00,80414,1,0,63.24,0,1
59,2015-10-25 22:30:14-07:00,81014,1,0,63.24,0,1
60,2015-10-25 22:40:15-07:00,81615,1,0,63.24,0,1
66,2015-10-25 22:50:15-07:00,82215,1,0,63.24,0,1
63,2015-10-25 23:00:16-07:00,82816,1,0,62.04,0,1
44,2015-10-25 23:20:14-07:00,84014,1,0,62.04,0,1
38,2015-10-25 23:30:14-07:00,84614,1,0,62.04,0,1
34,2015-10-25 23:40:15-07:00,85215,1,0,62.04,0,1
40,2015-10-25 23:50:15-07:00,85815,1,0,62.04,0,1
32,2015-10-26 00:00:16-07:00,16,0,0,62.2,0,1
37,2015-10-26 00:20:12-07:00,1212,0,0,62.2,0,1
28,2015-10-26 00:30:12-07:00,1812,0,0,62.2,0,1
28,2015-10-26 00:40:13-07:00,2413,0,0,62.2,0,1
11,2015-10-26 00:50:14-07:00,3014,0,0,62.2,0,1
14,2015-10-26 01:00:14-07:00,3614,0,0,62.24,0,1
1,2015-10-26 05:20:13-07:00,19213,0,0,61.32,0,1
1,2015-10-26 05:30:14-07:00,19814,0,0,61.32,0,1
1,2015-10-26 05:40:15-07:00,20415,0,0,61.32,0,1
1,2015-10-26 05:50:15-07:00,21015,0,0,61.32,0,1
9,2015-10-26 06:00:16-07:00,21616,0,0,61.49,0,1
16,2015-10-26 06:20:13-07:00,22813,0,0,61.49,0,1
21,2015-10-26 06:30:13-07:00,23413,0,0,61.49,0,1
22,2015-10-26 06:40:14-07:00,24014,0,0,61.49,0,1
22,2015-10-26 06:50:14-07:00,24614,0,0,61.49,0,1
26,2015-10-26 07:00:15-07:00,25215,0,0,60.96,0,1
23,2015-10-26 07:20:13-07:00,26413,0,0,60.96,0,1
17,2015-10-26 07:30:14-07:00,27014,0,0,60.96,0,1
23,2015-10-26 07:40:15-07:00,27615,0,0,60.96,0,1
39,2015-10-26 10:20:13-07:00,37213,0,0,62.15,0,1
51,2015-10-26 10:30:14-07:00,37814,0,0,62.15,0,1
43,2015-10-26 10:40:14-07:00,38414,0,0,62.15,0,1
44,2015-10-26 10:50:15-07:00,39015,0,0,62.15,0,1
45,2015-10-26 11:00:15-07:00,39615,0,0,63.19,0,1
59,2015-10-26 11:20:14-07:00,40814,0,0,63.19,0,1
50,2015-10-26 11:30:15-07:00,41415,0,0,63.19,0,1
53,2015-10-26 11:40:15-07:00,42015,0,0,63.19,0,1
52,2015-10-26 11:50:16-07:00,42616,0,0,63.19,0,1
45,2015-10-26 12:00:16-07:00,43216,0,0,64.53,0,1
53,2015-10-26 12:20:13-07:00,44413,0,0,64.53,0,1
52,2015-10-26 12:30:13-07:00,45013,0,0,64.53,0,1
52,2015-10-26 12:40:14-07:00,45614,0,0,64.53,0,1
54,2015-10-26 12:50:14-07:00,46214,0,0,64.53,0,1
57,2015-10-26 13:00:15-07:00,46815,0,0,67.34,0,1
66,2015-10-26 13:20:12-07:00,48012,0,0,67.34,0,1
50,2015-10-26 13:30:13-07:00,48613,0,0,67.34,0,1
63,2015-10-26 13:40:14-07:00,49214,0,0,67.34,0,1
46,2015-10-26 13:50:14-07:00,49814,0,0,67.34,0,1
42,2015-10-26 14:00:15-07:00,50415,0,0,69.81,0,1
54,2015-10-26 14:20:12-07:00,51612,0,0,69.81,0,1
43,2015-10-26 14:30:13-07:00,52213,0,0,69.81,0,1
38,2015-10-26 14:40:14-07:00,52814,0,0,69.81,0,1
45,2015-10-26 14:50:15-07:00,53415,0,0,69.81,0,1
43,2015-10-26 15:00:15-07:00,54015,0,0,70.11,0,1
52,2015-10-26 15:20:12-07:00,55212,0,0,70.11,0,1
53,2015-10-26 15:30:13-07:00,55813,0,0,70.11,0,1
48,2015-10-26 15:40:13-07:00,56413,0,0,70.11,0,1
56,2015-10-26 15:50:14-07:00,57014,0,0,70.11,0,1
53,2015-10-26 16:00:14-07:00,57614,0,0,70.21,0,1
75,2015-10-26 16:20:13-07:00,58813,0,0,70.21,0,1
68,2015-10-26 16:30:14-07:00,59414,0,0,70.21,0,1
61,2015-10-26 16:40:14-07:00,60014,0,0,70.21,0,1
69,2015-10-26 16:50:15-07:00,60615,0,0,70.21,0,1
64,2015-10-26 17:00:16-07:00,61216,0,0,68.93,0,1
83,2015-10-26 17:20:13-07:00,62413,0,0,68.93,0,1
84,2015-10-26 17:30:13-07:00,63013,0,0,68.93,0,1
86,2015-10-26 17:40:14-07:00,63614,0,0,68.93,0,1
70,2015-10-26 17:50:14-07:00,64214,0,0,68.93,0,1
83,2015-10-26 18:00:15-07:00,64815,0,0,66.8,0,1
81,2015-10-26 18:20:11-07:00,66011,0,0,66.8,0,1
79,2015-10-26 18:30:12-07:00,66612,0,0,66.8,0,1
71,2015-10-26 18:40:12-07:00,67212,0,0,66.8,0,1
75,2015-10-26 18:50:13-07:00,67813,0,0,66.8,0,1
85,2015-10-26 19:00:13-07:00,68413,0,0,66.05,0,1
73,2015-10-26 19:20:12-07:00,69612,0,0,66.05,0,1
83,2015-10-26 19:30:12-07:00,70212,0,0,66.05,0,1
91,2015-10-26 19:40:13-07:00,70813,0,0,66.05,0,1
65,2015-10-26 19:50:13-07:00,71413,0,0,66.05,0,1
65,2015-10-26 20:00:14-07:00,72014,0,0,64.73,0,1
82,2015-10-26 20:20:13-07:00,73213,0,0,64.73,0,1
66,2015-10-26 20:30:13-07:00,73813,0,0,64.73,0,1
73,2015-10-26 20:40:14-07:00,74414,0,0,64.73,0,1
61,2015-10-26 20:50:15-07:00,75015,0,0,64.73,0,1
78,2015-10-26 21:00:16-07:00,75616,0,0,63.97,0,1
94,2015-10-26 21:20:12-07:00,76812,0,0,63.97,0,1
77,2015-10-26 21:30:13-07:00,77413,0,0,63.97,0,1
79,2015-10-26 21:40:14-07:00,78014,0,0,63.97,0,1
81,2015-10-26 21:50:15-07:00,78615,0,0,63.97,0,1
85,2015-10-26 22:00:15-07:00,79215,0,0,62.26,0,1
75,2015-10-26 22:20:13-07:00,80413,0,0,62.26,0,1
71,2015-10-26 22:30:14-07:00,81014,0,0,62.26,0,1
83,2015-10-26 22:40:14-07:00,81614,0,0,62.26,0,1
76,2015-10-26 22:50:15-07:00,82215,0,0,62.26,0,1
73,2015-10-26 23:00:15-07:00,82815,0,0,62,0,1
76,2015-10-26 23:20:12-07:00,84012,0,0,62,0,1
63,2015-10-26 23:30:12-07:00,84612,0,0,62,0,1
61,2015-10-26 23:40:13-07:00,85213,0,0,62,0,1
59,2015-10-26 23:50:13-07:00,85813,0,0,62,0,1
57,2015-10-27 00:00:14-07:00,14,0,0,62,0,1
43,2015-10-27 00:20:12-07:00,1212,0,0,62,0,1
30,2015-10-27 00:30:13-07:00,1813,0,0,62,0,1
19,2015-10-27 00:40:13-07:00,2413,0,0,62,0,1
16,2015-10-27 00:50:14-07:00,3014,0,0,62,0,1
22,2015-10-27 01:00:14-07:00,3614,0,0,61.73,0,1
0,2015-10-27 05:20:12-07:00,19212,0,0,61.49,0,1
1,2015-10-27 05:30:12-07:00,19812,0,0,61.49,0,1
2,2015-10-27 05:40:13-07:00,20413,0,0,61.49,0,1
3,2015-10-27 05:50:13-07:00,21013,0,0,61.49,0,1
7,2015-10-27 06:00:14-07:00,21614,0,0,61.58,0,1
22,2015-10-27 06:20:12-07:00,22812,0,0,61.58,0,1
29,2015-10-27 06:30:13-07:00,23413,0,0,61.58,0,1
28,2015-10-27 06:40:13-07:00,24013,0,0,61.58,0,1
23,2015-10-27 06:50:14-07:00,24614,0,0,61.58,0,1
28,2015-10-27 07:00:14-07:00,25214,0,0,62,0,1
29,2015-10-27 07:20:12-07:00,26412,0,0,62,0,1
33,2015-10-27 07:30:13-07:00,27013,0,0,62,0,1
32,2015-10-27 07:40:13-07:00,27613,0,0,62,0,1
31,2015-10-27 07:50:14-07:00,28214,0,0,62,0,1
36,2015-10-27 08:00:15-07:00,28815,0,0,62,0,1
29,2015-10-27 08:20:12-07:00,30012,0,0,62,0,1
35,2015-10-27 08:30:13-07:00,30613,0,0,62,0,1
36,2015-10-27 08:40:13-07:00,31213,0,0,62,0,1
35,2015-10-27 08:50:14-07:00,31814,0,0,62,0,1
46,2015-10-27 09:00:14-07:00,32414,0,0,63.53,0,1
44,2015-10-27 09:20:13-07:00,33613,0,0,63.53,0,1
42,2015-10-27 09:30:14-07:00,34214,0,0,63.53,0,1
45,2015-10-27 09:40:14-07:00,34814,0,0,63.53,0,1
50,2015-10-27 09:50:15-07:00,35415,0,0,63.53,0,1
49,2015-10-27 10:00:15-07:00,36015,0,0,64.01,0,1
58,2015-10-27 10:20:12-07:00,37212,0,0,64.01,0,1
54,2015-10-27 10:30:13-07:00,37813,0,0,64.01,0,1
54,2015-10-27 10:40:13-07:00,38413,0,0,64.01,0,1
56,2015-10-27 10:50:13-07:00,39013,0,0,64.01,0,1
53,2015-10-27 11:00:14-07:00,39614,0,0,63.46,0,1
57,2015-10-27 11:20:13-07:00,40813,0,0,63.46,0,1
54,2015-10-27 11:30:13-07:00,41413,0,0,63.46,0,1
63,2015-10-27 11:40:14-07:00,42014,0,0,63.46,0,1
55,2015-10-27 11:50:14-07:00,42614,0,0,63.46,0,1
59,2015-10-27 12:00:15-07:00,43215,0,0,64.14,0,1
56,2015-10-27 12:20:13-07:00,44413,0,0,64.14,0,1
47,2015-10-27 12:30:13-07:00,45013,0,0,64.14,0,1
50,2015-10-27 12:40:14-07:00,45614,0,0,64.14,0,1
51,2015-10-27 12:50:14-07:00,46214,0,0,64.14,0,1
47,2015-10-27 13:00:15-07:00,46815,0,0,67.19,0,1
45,2015-10-27 13:20:11-07:00,48011,0,0,67.19,0,1
42,2015-10-27 13:30:12-07:00,48612,0,0,67.19,0,1
45,2015-10-27 15:20:13-07:00,55213,0,0,68.01,0,1
56,2015-10-27 15:30:14-07:00,55814,0,0,68.01,0,1
50,2015-10-27 15:40:16-07:00,56416,0,0,68.01,0,1
63,2015-10-27 15:50:17-07:00,57017,0,0,68.01,0,1
69,2015-10-27 16:00:17-07:00,57617,0,0,67.5,0,1
55,2015-10-27 16:20:15-07:00,58815,0,0,67.5,0,1
66,2015-10-27 16:30:17-07:00,59417,0,0,67.5,0,1
65,2015-10-27 16:40:19-07:00,60019,0,0,67.5,0,1
60,2015-10-27 16:50:21-07:00,60621,0,0,67.5,0,1
64,2015-10-27 17:00:22-07:00,61222,0,0,67.22,0,1
91,2015-10-27 17:20:33-07:00,62433,0,0,67.22,0,1
80,2015-10-27 18:20:12-07:00,66012,0,0,67.33,0,1
83,2015-10-27 18:30:13-07:00,66613,0,0,67.33,0,1
93,2015-10-27 18:40:13-07:00,67213,0,0,67.33,0,1
74,2015-10-27 18:50:14-07:00,67814,0,0,67.33,0,1
78,2015-10-27 19:00:15-07:00,68415,0,0,67.26,0,1
72,2015-10-27 19:20:13-07:00,69613,0,0,67.26,0,1
67,2015-10-27 19:30:14-07:00,70214,0,0,67.26,0,1
68,2015-10-27 19:40:15-07:00,70815,0,0,67.26,0,1
89,2015-10-27 19:50:15-07:00,71415,0,0,67.26,0,1
87,2015-10-27 20:00:16-07:00,72016,0,0,65.73,0,1
75,2015-10-27 20:20:12-07:00,73212,0,0,65.73,0,1
75,2015-10-27 20:30:13-07:00,73813,0,0,65.73,0,1
58,2015-10-27 20:40:13-07:00,74413,0,0,65.73,0,1
54,2015-10-27 20:50:14-07:00,75014,0,0,65.73,0,1
79,2015-10-27 21:00:16-07:00,75616,0,0,65.49,0,1
77,2015-10-27 21:20:12-07:00,76812,0,0,65.49,0,1
59,2015-10-27 21:30:13-07:00,77413,0,0,65.49,0,1
66,2015-10-27 21:40:13-07:00,78013,0,0,65.49,0,1
61,2015-10-27 21:50:14-07:00,78614,0,0,65.49,0,1
74,2015-10-27 22:00:15-07:00,79215,0,0,64.97,0,1
88,2015-10-27 22:20:13-07:00,80413,0,0,64.97,0,1
68,2015-10-27 22:30:14-07:00,81014,0,0,64.97,0,1
81,2015-10-27 22:40:14-07:00,81614,0,0,64.97,0,1
93,2015-10-27 22:50:15-07:00,82215,0,0,64.97,0,1
81,2015-10-27 23:00:15-07:00,82815,0,0,64.24,0,1
82,2015-10-27 23:20:13-07:00,84013,0,0,64.24,0,1
78,2015-10-27 23:30:14-07:00,84614,0,0,64.24,0,1
62,2015-10-27 23:40:14-07:00,85214,0,0,64.24,0,1
58,2015-10-27 23:50:17-07:00,85817,0,0,64.24,0,1
59,2015-10-28 00:00:18-07:00,18,0,0,64.24,0,1
45,2015-10-28 00:20:13-07:00,1213,0,0,64.24,0,1
32,2015-10-28 00:30:13-07:00,1813,0,0,64.24,0,1
29,2015-10-28 00:40:14-07:00,2414,0,0,64.24,0,1
26,2015-10-28 00:50:14-07:00,3014,0,0,64.24,0,1
19,2015-10-28 01:00:15-07:00,3615,0,0,63.24,0,1
1,2015-10-28 05:20:45-07:00,19245,0,0,62.24,0,1
1,2015-10-28 05:30:45-07:00,19845,0,0,62.24,0,1
1,2015-10-28 05:40:46-07:00,20446,0,0,62.24,0,1
3,2015-10-28 05:50:46-07:00,21046,0,0,62.24,0,1
17,2015-10-28 06:00:46-07:00,21646,0,0,61.69,0,1
18,2015-10-28 06:20:12-07:00,22812,0,0,61.69,0,1
17,2015-10-28 06:30:12-07:00,23412,0,0,61.69,0,1
22,2015-10-28 06:40:13-07:00,24013,0,0,61.69,0,1
24,2015-10-28 06:50:13-07:00,24613,0,0,61.69,0,1
32,2015-10-28 07:00:14-07:00,25214,0,0,62.24,0,1
36,2015-10-28 07:20:12-07:00,26412,0,0,62.24,0,1
36,2015-10-28 07:30:13-07:00,27013,0,0,62.24,0,1
34,2015-10-28 07:40:13-07:00,27613,0,0,62.24,0,1
41,2015-10-28 07:50:14-07:00,28214,0,0,62.24,0,1
36,2015-10-28 08:00:14-07:00,28814,0,0,62.24,0,1
32,2015-10-28 08:20:13-07:00,30013,0,0,62.24,0,1
44,2015-10-28 08:30:13-07:00,30613,0,0,62.24,0,1
47,2015-10-28 08:40:14-07:00,31214,0,0,62.24,0,1
47,2015-10-28 08:50:15-07:00,31815,0,0,62.24,0,1
44,2015-10-28 09:00:15-07:00,32415,0,0,63.24,0,1
47,2015-10-28 09:20:12-07:00,33612,0,0,63.24,0,1
45,2015-10-28 09:30:13-07:00,34213,0,0,63.24,0,1
39,2015-10-28 09:40:14-07:00,34814,0,0,63.24,0,1
42,2015-10-28 09:50:15-07:00,35415,0,0,63.24,0,1
50,2015-10-28 10:00:15-07:00,36015,0,0,63.53,0,1
62,2015-10-28 10:20:12-07:00,37212,0,0,63.53,0,1
38,2015-10-28 10:30:13-07:00,37813,0,0,63.53,0,1
52,2015-10-28 10:40:13-07:00,38413,0,0,63.53,0,1
57,2015-10-28 10:50:14-07:00,39014,0,0,63.53,0,1
52,2015-10-28 11:00:15-07:00,39615,0,0,64.66,0,1
57,2015-10-28 11:20:13-07:00,40813,0,0,64.66,0,1
68,2015-10-28 11:30:14-07:00,41414,0,0,64.66,0,1
57,2015-10-28 11:40:14-07:00,42014,0,0,64.66,0,1
51,2015-10-28 11:50:15-07:00,42615,0,0,64.66,0,1
56,2015-10-28 12:00:16-07:00,43216,0,0,64,0,1
43,2015-10-28 12:20:14-07:00,44414,0,0,64,0,1
43,2015-10-28 12:30:14-07:00,45014,0,0,64,0,1
46,2015-10-28 12:40:15-07:00,45615,0,0,64,0,1
48,2015-10-28 12:50:15-07:00,46215,0,0,64,0,1
55,2015-10-28 13:00:16-07:00,46816,0,0,65.95,0,1
47,2015-10-28 13:20:13-07:00,48013,0,0,65.95,0,1
53,2015-10-28 13:30:13-07:00,48613,0,0,65.95,0,1
41,2015-10-28 13:40:14-07:00,49214,0,0,65.95,0,1
38,2015-10-28 13:50:14-07:00,49814,0,0,65.95,0,1
44,2015-10-28 14:00:15-07:00,50415,0,0,65.5,0,1
40,2015-10-28 14:20:12-07:00,51612,0,0,65.5,0,1
46,2015-10-28 14:30:13-07:00,52213,0,0,65.5,0,1
35,2015-10-28 14:40:13-07:00,52813,0,0,65.5,0,1
35,2015-10-28 14:50:14-07:00,53414,0,0,65.5,0,1
43,2015-10-28 15:00:15-07:00,54015,0,0,64.73,0,1
46,2015-10-28 15:20:13-07:00,55213,0,0,64.73,0,1
59,2015-10-28 15:30:13-07:00,55813,0,0,64.73,0,1
58,2015-10-28 15:40:14-07:00,56414,0,0,64.73,0,1
55,2015-10-28 15:50:14-07:00,57014,0,0,64.73,0,1
64,2015-10-28 16:00:16-07:00,57616,0,0,65.7,0,1
51,2015-10-28 16:20:12-07:00,58812,0,0,65.7,0,1
56,2015-10-28 16:30:13-07:00,59413,0,0,65.7,0,1
60,2015-10-28 16:40:13-07:00,60013,0,0,65.7,0,1
74,2015-10-28 16:50:14-07:00,60614,0,0,65.7,0,1
74,2015-10-28 17:00:14-07:00,61214,0,0,64.74,0,1
78,2015-10-28 17:20:15-07:00,62415,0,0,64.74,0,1
72,2015-10-28 17:30:15-07:00,63015,0,0,64.74,0,1
59,2015-10-28 17:40:16-07:00,63616,0,0,64.74,0,1
67,2015-10-28 17:50:17-07:00,64217,0,0,64.74,0,1
57,2015-10-28 18:00:17-07:00,64817,0,0,63.97,0,1
70,2015-10-28 18:20:13-07:00,66013,0,0,63.97,0,1
67,2015-10-28 18:30:13-07:00,66613,0,0,63.97,0,1
81,2015-10-28 18:40:13-07:00,67213,0,0,63.97,0,1
84,2015-10-28 18:50:14-07:00,67814,0,0,63.97,0,1
66,2015-10-28 19:00:14-07:00,68414,0,0,64,0,1
56,2015-10-28 19:20:13-07:00,69613,0,0,64,0,1
65,2015-10-28 19:30:13-07:00,70213,0,0,64,0,1
77,2015-10-28 19:40:14-07:00,70814,0,0,64,0,1
59,2015-10-28 19:50:14-07:00,71414,0,0,64,0,1
62,2015-10-28 20:00:15-07:00,72015,0,0,64,0,1
57,2015-10-28 20:20:12-07:00,73212,0,0,64,0,1
54,2015-10-28 20:30:13-07:00,73813,0,0,64,0,1
54,2015-10-28 20:40:14-07:00,74414,0,0,64,0,1
63,2015-10-28 20:50:14-07:00,75014,0,0,64,0,1
64,2015-10-28 21:00:15-07:00,75615,0,0,63.73,0,1
64,2015-10-28 21:20:12-07:00,76812,0,0,63.73,0,1
57,2015-10-28 21:30:13-07:00,77413,0,0,63.73,0,1
65,2015-10-28 21:40:13-07:00,78013,0,0,63.73,0,1
66,2015-10-28 21:50:14-07:00,78614,0,0,63.73,0,1
81,2015-10-28 22:00:15-07:00,79215,0,0,63.51,0,1
69,2015-10-28 22:20:11-07:00,80411,0,0,63.51,0,1
77,2015-10-28 22:30:12-07:00,81012,0,0,63.51,0,1
72,2015-10-28 22:40:13-07:00,81613,0,0,63.51,0,1
65,2015-10-28 22:50:14-07:00,82214,0,0,63.51,0,1
61,2015-10-28 23:00:15-07:00,82815,0,0,62.96,0,1
61,2015-10-28 23:20:19-07:00,84019,0,0,62.96,0,1
64,2015-10-28 23:30:26-07:00,84626,0,0,62.96,0,1
65,2015-10-28 23:40:27-07:00,85227,0,0,62.96,0,1
60,2015-10-28 23:50:27-07:00,85827,0,0,62.96,0,1
54,2015-10-29 00:00:28-07:00,28,0,0,62.98,0,1
45,2015-10-29 00:20:11-07:00,1211,0,0,62.98,0,1
52,2015-10-29 00:30:12-07:00,1812,0,0,62.98,0,1
39,2015-10-29 00:40:14-07:00,2414,0,0,62.98,0,1
35,2015-10-29 00:50:15-07:00,3015,0,0,62.98,0,1
21,2015-10-29 01:00:16-07:00,3616,0,0,62.45,0,1
1,2015-10-29 05:20:11-07:00,19211,0,0,59.76,0,1
1,2015-10-29 05:30:12-07:00,19812,0,0,59.76,0,1
2,2015-10-29 05:40:12-07:00,20412,0,0,59.76,0,1
3,2015-10-29 05:50:13-07:00,21013,0,0,59.76,0,1
7,2015-10-29 06:00:13-07:00,21613,0,0,59.76,0,1
15,2015-10-29 06:20:12-07:00,22812,0,0,59.76,0,1
14,2015-10-29 06:30:12-07:00,23412,0,0,59.76,0,1
16,2015-10-29 06:40:13-07:00,24013,0,0,59.76,0,1
25,2015-10-29 06:50:13-07:00,24613,0,0,59.76,0,1
25,2015-10-29 07:00:14-07:00,25214,0,0,59.76,0,1
18,2015-10-29 07:20:11-07:00,26411,0,0,59.76,0,1
22,2015-10-29 07:30:11-07:00,27011,0,0,59.76,0,1
18,2015-10-29 07:40:12-07:00,27612,0,0,59.76,0,1
21,2015-10-29 07:50:12-07:00,28212,0,0,59.76,0,1
31,2015-10-29 08:00:13-07:00,28813,0,0,61.28,0,1
26,2015-10-29 08:20:11-07:00,30011,0,0,61.28,0,1
31,2015-10-29 08:30:12-07:00,30612,0,0,61.28,0,1
38,2015-10-29 08:40:12-07:00,31212,0,0,61.28,0,1
